Code,Sample_ID,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,PR_Remarks
100030125,RI,4/9/1985 0:00,NA,1.04,19,7,55.7,Not sure of units for chemistry
100030126,RI,4/16/1985 0:00,NA,1.44,19,6.61,46,Not sure of units for chemistry
100030127,RI,4/23/1985 0:00,NA,1.08,18,6.92,57,Not sure of units for chemistry
100030128,RI,4/30/1985 0:00,NA,1.06,18.5,7,55.4,Not sure of units for chemistry
100030129,RI,5/7/1985 0:00,NA,1.08,20,6.91,51.6,Not sure of units for chemistry
100030130,RI,5/14/1985 0:00,NA,1.38,20,6.72,42.2,Not sure of units for chemistry
100030131,RI,5/21/1985 0:00,NA,1.1,20,6.8,47.2,Not sure of units for chemistry
100030132,RI,5/28/1985 0:00,NA,1.08,20.5,7.04,51.1,Not sure of units for chemistry
100030133,RI,6/4/1985 0:00,NA,1.06,19,7.09,53,Not sure of units for chemistry
100030134,RI,6/11/1985 0:00,NA,1.04,21,7.09,53.3,Not sure of units for chemistry
100030135,RI,6/18/1985 0:00,NA,1.02,20.5,7.12,58.2,Not sure of units for chemistry
100030136,RI,6/25/1985 0:00,NA,1,20,6.9,56.4,Not sure of units for chemistry
100030137,RI,7/2/1985 0:00,NA,1.08,21,7.03,61.4,Not sure of units for chemistry
100030138,RI,7/9/1985 0:00,NA,1.09,21,7.06,55.2,Not sure of units for chemistry
100030139,RI,7/16/1985 0:00,NA,1.3,20,6.7,45.7,Not sure of units for chemistry
100030140,RI,7/23/1985 0:00,NA,1.1,21,7.1,50.3,Not sure of units for chemistry
100030141,RI,7/30/1985 0:00,NA,1.09,20,7.09,56.1,Not sure of units for chemistry
100030142,RI,8/6/1985 0:00,NA,1.09,21,7.33,51.5,Not sure of units for chemistry
100030143,RI,8/13/1985 0:00,NA,1.09,21,7.05,54.8,Not sure of units for chemistry
100030144,RI,8/20/1985 0:00,NA,1.09,21,7.29,55.3,Not sure of units for chemistry
100030145,RI,8/27/1985 0:00,NA,2.2,20,6.16,30.9,Not sure of units for chemistry
100030146,RI,9/3/1985 0:00,NA,1.04,21,6.89,52.5,Not sure of units for chemistry
100030147,RI,9/10/1985 0:00,NA,1.05,21,6.86,50.5,Not sure of units for chemistry
100030148,RI,9/17/1985 0:00,NA,1.06,21,7.11,52.6,Not sure of units for chemistry
100030149,RI,9/23/1985 0:00,NA,1.9,21,6.97,36.3,Not sure of units for chemistry
100030150,RI,10/1/1985 0:00,NA,1.1,21,7.1,52.7,Not sure of units for chemistry
100030151,RI,10/8/1985 0:00,NA,1.1,21,6.68,40.5,Not sure of units for chemistry
100030152,RI,10/15/1985 0:00,NA,1.19,20.5,6.92,50.1,Not sure of units for chemistry
100030153,RI,10/22/1985 0:00,NA,1.19,20.5,6.79,49.2,Not sure of units for chemistry
100030154,RI,10/29/1985 0:00,NA,1.4,21,6.49,29.3,Not sure of units for chemistry
100030155,RI,11/5/1985 0:00,NA,1.5,20,7.27,49.4,Not sure of units for chemistry
100030156,RI,11/12/1985 0:00,NA,1.5,20,6.51,37.3,Not sure of units for chemistry
100030157,RI,11/20/1985 0:00,NA,1.29,20,7.32,74.1,Not sure of units for chemistry
100030158,RI,11/26/1985 0:00,NA,1.3,20,6.85,48,Not sure of units for chemistry
100030159,RI,12/3/1985 0:00,NA,1.12,20,7.12,86.6,Not sure of units for chemistry
100030160,RI,12/10/1985 0:00,NA,1.18,20,6.94,51,Not sure of units for chemistry
100030161,RI,12/17/1985 0:00,NA,1.28,20,7.3,49.8,Not sure of units for chemistry
100030162,RI,12/24/1985 0:00,NA,1.28,20,7.3,48,Not sure of units for chemistry
100030163,RI,12/30/1985 0:00,NA,1.18,20,6.97,51.2,Not sure of units for chemistry
100030164,RI,1/7/1986 0:00,NA,1.1,19.5,7.02,52.6,Not sure of units for chemistry
100030165,RI,1/14/1986 0:00,NA,1.18,20,7.2,53.1,Not sure of units for chemistry
100030166,RI,1/21/1986 0:00,NA,1.18,19.5,6.81,49.1,Not sure of units for chemistry
100030167,RI,1/28/1986 0:00,NA,1.1,19,6.99,52.3,Not sure of units for chemistry
100030168,RI,2/4/1986 0:00,NA,2.3,19,6.73,38.1,Not sure of units for chemistry
100030169,RI,2/11/1986 0:00,NA,1.08,19,7.15,54.1,Not sure of units for chemistry
100030170,RI,2/18/1986 0:00,NA,1.06,19,7.09,54.8,Not sure of units for chemistry
100030171,RI,2/25/1986 0:00,NA,1.04,18,7.06,55.8,Not sure of units for chemistry
100030172,RI,3/4/1986 0:00,NA,1.03,19,7.2,56.7,Not sure of units for chemistry
100030173,RI,3/11/1986 0:00,NA,1.04,19,7.07,58.4,Not sure of units for chemistry
100030174,RI,3/18/1986 0:00,NA,1.04,19,6.94,53.1,Not sure of units for chemistry
100030175,RI,3/25/1986 0:00,NA,1.06,19,7.01,53.7,Not sure of units for chemistry
100030176,RI,4/1/1986 0:00,NA,1.08,19,6.81,51.3,Not sure of units for chemistry
100030177,RI,4/8/1986 0:00,NA,1.06,19,6.9,49.8,Not sure of units for chemistry
100030178,RI,4/15/1986 0:00,NA,1.04,19,7.21,59,Not sure of units for chemistry
100030179,RI,4/22/1986 0:00,NA,1.04,20,7.13,59.2,Not sure of units for chemistry
100030180,RI,4/29/1986 0:00,NA,1.08,20,6.73,46.6,Not sure of units for chemistry
100030181,RI,5/6/1986 0:00,NA,1.1,20,6.64,39.7,Not sure of units for chemistry
100030182,RI,5/14/1986 0:00,NA,1.36,20,6.5,33.9,Not sure of units for chemistry
100030183,RI,5/20/1986 0:00,NA,1.19,21,6.9,49.1,Not sure of units for chemistry
100030184,RI,5/27/1986 0:00,NA,1.09,20,7,55.3,Not sure of units for chemistry
100030185,RI,6/3/1986 0:00,NA,1.08,20,7,55.5,Not sure of units for chemistry
100030186,RI,6/10/1986 0:00,NA,1.26,20,6.98,53.7,Not sure of units for chemistry
100030187,RI,6/17/1986 0:00,NA,1.16,22,6.75,45.3,Not sure of units for chemistry
100030188,RI,6/24/1986 0:00,NA,1.08,20.5,7.07,55.8,Not sure of units for chemistry
100030189,RI,7/1/1986 0:00,NA,1.06,20.5,7.15,56.4,Not sure of units for chemistry
100030190,RI,7/8/1986 0:00,NA,1.08,20,6.99,54.5,Not sure of units for chemistry
100030191,RI,7/15/1986 0:00,NA,1.22,20,6.86,50,Not sure of units for chemistry
100030192,RI,7/22/1986 0:00,NA,1.04,20.5,7.17,63.6,Not sure of units for chemistry
100030193,RI,7/29/1986 0:00,NA,1.02,20.5,6.89,46.8,Not sure of units for chemistry
100030194,RI,8/5/1986 0:00,NA,1.04,21,6.93,57.7,Not sure of units for chemistry
100030195,RI,8/12/1986 0:00,NA,1.09,21,6.54,43.4,Not sure of units for chemistry
100030196,RI,8/19/1986 0:00,NA,1.06,21,6.8,58.1,Not sure of units for chemistry
100030197,RI,8/26/1986 0:00,NA,1.09,21,6.84,50.6,Not sure of units for chemistry
100030198,RI,9/2/1986 0:00,NA,1.1,20,6.78,48.8,Not sure of units for chemistry
100030199,RI,9/9/1986 0:00,NA,1.06,21,7.07,57.2,Not sure of units for chemistry
100030200,RI,9/16/1986 0:00,NA,1.04,21,6.9,57.5,Not sure of units for chemistry
100030201,RI,9/24/1986 0:00,NA,1.04,21.5,7.03,58.9,Not sure of units for chemistry
100030202,RI,10/1/1986 0:00,NA,1.08,21,6.87,54,Not sure of units for chemistry
100030203,RI,10/7/1986 0:00,NA,1.1,21,6.93,54.5,Not sure of units for chemistry
100030204,RI,10/14/1986 0:00,NA,1.48,21,6.65,36.2,Not sure of units for chemistry
100030205,RI,10/21/1986 0:00,NA,1.06,21,7.12,57.4,Not sure of units for chemistry
100030206,RI,10/28/1986 0:00,NA,1.1,22,6.88,48.8,Not sure of units for chemistry
100030207,RI,11/4/1986 0:00,NA,1.1,21,7.05,78.8,Not sure of units for chemistry
100030208,RI,11/10/1986 0:00,NA,1.3,22,6.5,36.6,Not sure of units for chemistry
100030209,RI,11/18/1986 0:00,NA,1.19,20,7.03,47.6,Not sure of units for chemistry
100030210,RI,11/25/1986 0:00,NA,1.8,20,6.72,30.9,Not sure of units for chemistry
100030211,RI,12/2/1986 0:00,NA,1.22,20,7.02,47.3,Not sure of units for chemistry
100030212,RI,12/9/1986 0:00,NA,1.2,20,7.12,50.1,Not sure of units for chemistry
100030213,RI,12/16/1986 0:00,NA,1.2,20,7.07,50.7,Not sure of units for chemistry
100030214,RI,12/23/1986 0:00,NA,1.16,19,7.02,54.5,Not sure of units for chemistry
100030215,RI,12/30/1986 0:00,NA,1.14,19,7.11,54.2,Not sure of units for chemistry
100030216,RI,1/5/1987 0:00,NA,1.14,19,7.18,56.8,Not sure of units for chemistry
100030217,RI,1/13/1987 0:00,NA,1.09,18,7.08,55.4,Not sure of units for chemistry
100030218,RI,1/20/1987 0:00,NA,1.1,19,7.09,59.9,Not sure of units for chemistry
100030219,RI,1/27/1987 0:00,NA,1.06,19,7.26,56.9,Not sure of units for chemistry
100030220,RI,2/3/1987 0:00,NA,1.08,19,7.26,57.9,Not sure of units for chemistry
100030221,RI,2/10/1987 0:00,NA,1.06,19,6.92,56.1,Not sure of units for chemistry
100030222,RI,2/17/1987 0:00,NA,1.09,19,7.06,57,Not sure of units for chemistry
100030223,RI,2/24/1987 0:00,NA,1.06,18,7.13,55,Not sure of units for chemistry
100030224,RI,3/3/1987 0:00,NA,1.06,19,7,56.6,Not sure of units for chemistry
100030225,RI,3/10/1987 0:00,NA,1.06,19,7.18,58.2,Not sure of units for chemistry
100030226,RI,3/17/1987 0:00,NA,3.4,18,6,17.8,Not sure of units for chemistry
100030227,RI,3/24/1987 0:00,NA,1.04,20,7.16,58.2,Not sure of units for chemistry
100030228,RI,3/31/1987 0:00,NA,1.02,19,7.22,58.1,Not sure of units for chemistry
100030229,RI,4/7/1987 0:00,NA,1.02,19,7.35,59.6,Not sure of units for chemistry
100030230,RI,4/14/1987 0:00,NA,1.29,20,6.83,41.5,Not sure of units for chemistry
100030231,RI,4/21/1987 0:00,NA,1.08,20,7.16,56,Not sure of units for chemistry
100030232,RI,4/28/1987 0:00,NA,1.06,20,7.23,59.9,Not sure of units for chemistry
100030233,RI,5/5/1987 0:00,NA,1.06,20,7.22,56.8,Not sure of units for chemistry
100030234,RI,5/12/1987 0:00,NA,1.3,20,6.58,34.4,Not sure of units for chemistry
100030235,RI,5/19/1987 0:00,NA,1.18,20,6.76,39.9,Not sure of units for chemistry
100030236,RI,5/26/1987 0:00,NA,1.26,21,6.79,42.7,Not sure of units for chemistry
100030237,RI,6/2/1987 0:00,NA,1.18,20.5,7.01,47.3,Not sure of units for chemistry
100030238,RI,6/9/1987 0:00,NA,1.16,21,7.42,54.7,Not sure of units for chemistry
100030239,RI,6/16/1987 0:00,NA,1.3,20.5,6.82,42.7,Not sure of units for chemistry
100030240,RI,6/23/1987 0:00,NA,1.28,20,6.86,42.5,Not sure of units for chemistry
100030241,RI,6/30/1987 0:00,NA,1.18,21,6.93,51.6,Not sure of units for chemistry
100030242,RI,7/7/1987 0:00,NA,1.18,21,6.9,50.1,Not sure of units for chemistry
100030243,RI,7/14/1987 0:00,NA,1.18,21,6.99,55.1,Not sure of units for chemistry
100030244,RI,7/21/1987 0:00,NA,1.3,21,6.5,55,Not sure of units for chemistry
100030245,RI,7/28/1987 0:00,NA,1.16,21,6.77,54.2,Not sure of units for chemistry
100030246,RI,8/4/1987 0:00,NA,1.14,21,6.75,51.4,Not sure of units for chemistry
100030247,RI,8/11/1987 0:00,NA,1.06,21,6.84,59.7,Not sure of units for chemistry
100030248,RI,8/18/1987 0:00,NA,1.06,21,6.9,55.6,Not sure of units for chemistry
100030249,RI,8/25/1987 0:00,NA,1.06,21,6.66,57.7,Not sure of units for chemistry
100030250,RI,9/1/1987 0:00,NA,1.06,21,6.82,54.7,Not sure of units for chemistry
100030251,RI,9/8/1987 0:00,NA,1.04,21,6.53,59.1,Not sure of units for chemistry
100030252,RI,9/15/1987 0:00,NA,1.08,21,6.77,52.4,Not sure of units for chemistry
100030253,RI,9/22/1987 0:00,NA,1.08,22,6.54,53.1,Not sure of units for chemistry
100030254,RI,9/29/1987 0:00,NA,1.26,21,6.48,44.8,Not sure of units for chemistry
100030255,RI,10/6/1987 0:00,NA,1.12,21,6.71,49.2,Not sure of units for chemistry
100030256,RI,10/13/1987 0:00,NA,1.05,21,6.75,59.2,Not sure of units for chemistry
100130771,Q2,1/29/1988 0:00,NA,NA,NA,7.4,64.3,Not sure of conc. Units
268540000,QT,2/22/2000 0:00,NA,NA,NA,NA,NA,
900000015,MPR,7/18/2000 0:00,NA,NA,NA,NA,NA,
900000017,Q1,12/15/1998 0:00,NA,NA,NA,NA,NA,
900000018,Q2,12/15/1998 0:00,NA,NA,NA,NA,NA,
900000019,Q3,12/15/1998 0:00,NA,NA,NA,NA,NA,
900000027,Q2,12/21/1999 0:00,NA,NA,NA,NA,NA,
28471,QS,10/6/2009 0:00,755,3.35,23.9,6.71,51.1,
28472,QP,10/6/2009 0:00,807,1.45,24.1,6.91,86.8,
28473,QT1,10/6/2009 0:00,817,0,24.3,7.13,126.8,
29550,QS,1/4/2011 0:00,955,3.96,18.8,6.45,50.8,
29551,QP,1/4/2011 0:00,1020,1.57,19.5,6.69,72.9,
29552,QT1,1/4/2011 0:00,1014,NA,20,6.92,103.1,
29553,QG,1/4/2011 0:00,1200,8.62,18.9,6.42,49.7,
29554,RI,1/4/2011 0:00,1220,1.21,19.1,6.28,57.4,
29555,RES4,1/4/2011 0:00,1114,4.48,20.2,6.98,87.7,
29556,MPR,1/4/2011 0:00,1002,2.47,20.92,7.68,77.54,
29557,Q1,1/4/2011 0:00,850,0.76,21.68,7.53,103.2,
29558,Q2,1/4/2011 0:00,835,0.12,21.01,7.56,99.2,
29559,Q3,1/4/2011 0:00,820,1.22,20.66,6.66,72.35,
29560,RS,1/4/2011 0:00,936,8.18,20.23,7.33,75.75,
29566,QS,1/11/2011 0:00,955,3.48,20.2,6.84,54.4,
29567,QP,1/11/2011 0:00,1019,1.42,20.7,6.79,81,
29568,QT1,1/11/2011 0:00,1013,NA,21.1,7.01,112.2,
29569,QG,1/11/2011 0:00,1227,8.6,19.9,6.35,51,
29570,RI,1/11/2011 0:00,1240,1.18,19.9,6.5,61.7,
29571,RES4,1/11/2011 0:00,1138,3.9,22.5,7.2,111.1,
29572,MPR,1/11/2011 0:00,936,2.8,22.16,NA,91.51,
29573,Q1,1/11/2011 0:00,846,0.74,22.57,NA,94.6,
29574,Q2,1/11/2011 0:00,838,0.08,22.32,NA,88.3,
29575,Q3,1/11/2011 0:00,830,1.15,21.99,NA,74.49,
29576,RS,1/11/2011 0:00,944,8.08,22.56,NA,75.99,
29582,QS,1/18/2011 0:00,935,3.38,20.2,6.6,56.3,
29583,QP,1/18/2011 0:00,956,1.4,20.6,6.83,83.7,
29584,QT1,1/18/2011 0:00,951,NA,21,7,116.5,
29585,QG,1/18/2011 0:00,1215,8.59,19.8,6.4,51.1,
29586,RI,1/18/2011 0:00,1230,1.15,20.2,6.44,63.9,
29587,RES4,1/18/2011 0:00,1110,3.8,22.7,7.2,57.26,
29588,MPR,1/18/2011 0:00,952,2.16,22.36,7.59,94.9,
29589,Q1,1/18/2011 0:00,907,0.75,22.56,NA,92,
29590,Q2,1/18/2011 0:00,855,0.08,22.23,NA,74.59,
29591,Q3,1/18/2011 0:00,835,1.12,22.02,NA,72.35,
29592,RS,1/18/2011 0:00,1002,8.08,22.85,7.44,76.15,
29598,QS,1/25/2011 0:00,840,3.32,19.9,6.47,55.8,
29599,QP,1/25/2011 0:00,905,1.36,20.3,6.75,85.7,
29600,QT1,1/25/2011 0:00,855,NA,20.7,6.95,126.1,
29601,QG,1/25/2011 0:00,1115,8.59,19.5,6.33,50.7,
29602,RI,1/25/2011 0:00,1130,1.14,19.8,6.22,62.3,
29603,RES4,1/25/2011 0:00,1017,3.78,21.5,7.07,120,
29604,MPR,1/25/2011 0:00,940,1.98,21.54,7.68,97.34,
29605,Q1,1/25/2011 0:00,901,0.74,22.17,7.57,73.9,
29606,Q2,1/25/2011 0:00,851,0.07,21.85,7.38,61,
29607,Q3,1/25/2011 0:00,840,1.12,21.78,7.22,92.35,
29608,RS,1/25/2011 0:00,953,8.03,21.97,7.32,91,
29614,QS,2/1/2011 0:00,930,3.34,19.5,6.7,55.7,
29615,QP,2/1/2011 0:00,955,1.35,20.2,6.97,87.1,
29616,QT1,2/1/2011 0:00,950,NA,20.7,7.13,132.2,
29617,QG,2/1/2011 0:00,1205,8.58,19.5,6.46,53.3,
29618,RI,2/1/2011 0:00,1230,1.12,20,6.34,65.5,
29619,RES4,2/1/2011 0:00,1110,3.7,22.3,7.06,122.5,
29620,MPR,2/1/2011 0:00,934,1.94,21.29,7.91,99.19,
29621,Q1,2/1/2011 0:00,905,0.72,22.08,7.71,74.2,
29622,Q2,2/1/2011 0:00,851,0.06,21.53,7.53,90.3,
29623,Q3,2/1/2011 0:00,836,1.08,21.5,7.58,83.97,
29624,RS,2/1/2011 0:00,945,8,21.67,7.5,101.35,
29630,QS,2/8/2011 0:00,935,3.8,19.9,6.5,50.6,
29631,QP,2/8/2011 0:00,1000,1.46,20.4,6.73,74.6,
29632,QT1,2/8/2011 0:00,954,NA,20.7,7.05,120,
29633,QG,2/8/2011 0:00,1215,8.58,19.5,6.47,52.9,
29634,RI,2/8/2011 0:00,1230,1.16,20.1,6.21,60.1,
29635,RES4,2/8/2011 0:00,1118,4.2,22,7.05,83.2,
29636,MPR,2/8/2011 0:00,953,2.38,22.12,7.77,80.09,
29637,Q1,2/8/2011 0:00,907,0.74,22.25,7.52,73.9,
29638,Q2,2/8/2011 0:00,858,0.08,21.89,7.44,88.6,
29639,Q3,2/8/2011 0:00,851,1.19,21.78,7.37,69.25,
29640,RS,2/8/2011 0:00,1005,8.17,22.56,7.42,87.47,
29646,QS,2/15/2011 0:00,940,3.58,20,6.75,49.7,
29647,QP,2/15/2011 0:00,1010,1.42,20.5,6.93,74.6,
29648,QT1,2/15/2011 0:00,1005,NA,20.7,7.08,120.7,
29649,QG,2/15/2011 0:00,NA,NA,NA,NA,NA,No Sample
29650,RI,2/15/2011 0:00,1100,NA,NA,NA,NA,No Sample
29651,RES4,2/15/2011 0:00,1134,4.02,22.4,7.08,75.3,
29652,MPR,2/15/2011 0:00,933,2.22,21.89,7.02,76.07,
29653,Q1,2/15/2011 0:00,851,0.72,22.36,7.03,94.3,
29654,Q2,2/15/2011 0:00,830,0.06,22.01,7.02,92.7,
29655,Q3,2/15/2011 0:00,817,1.11,21.87,7.01,72.76,
29656,RS,2/15/2011 0:00,943,8.06,22.64,7.02,91.2,
29662,QS,2/22/2011 0:00,955,3.62,19.4,6.51,45,
29663,QP,2/22/2011 0:00,1015,1.43,19.9,6.73,67.2,
29664,QT1,2/22/2011 0:00,1010,NA,20.3,6.94,109.4,
29665,QG,2/22/2011 0:00,1200,8.6,19.3,6.27,49.7,
29666,RI,2/22/2011 0:00,1220,1.15,19.9,6.21,58.4,
29667,RES4,2/22/2011 0:00,1101,4.07,21,6.84,76.6,
29668,MPR,2/22/2011 0:00,934,3.27,20.83,7.84,74,
29669,Q1,2/22/2011 0:00,912,0.68,21.63,7.77,81,
29670,Q2,2/22/2011 0:00,853,0.06,21.27,7.11,88,
29671,Q3,2/22/2011 0:00,843,1.08,21.26,7.58,81,
29672,RS,2/22/2011 0:00,947,8.02,21.36,7.37,94,
29678,QS,3/1/2011 0:00,910,3.34,19.2,6.63,54.9,
29679,QP,3/1/2011 0:00,931,1.34,19.5,6.86,84.3,
29680,QT1,3/1/2011 0:00,926,NA,19.9,6.98,133,
29681,QG,3/1/2011 0:00,1135,8.56,19,6.39,52.5,
29682,RI,3/1/2011 0:00,1155,1.11,19.3,6.39,65.6,
29683,RES4,3/1/2011 0:00,1042,3.67,21.8,7.21,121.4,
29684,MPR,3/1/2011 0:00,1005,NA,20.86,8,92,
29685,Q1,3/1/2011 0:00,901,0.72,21.39,8.11,93,
29686,Q2,3/1/2011 0:00,844,0.04,20.83,8.11,88,
29687,Q3,3/1/2011 0:00,826,1.02,20.88,7.83,80,
29688,RS,3/1/2011 0:00,1021,7.99,21.84,7.8,129,
29694,QS,3/8/2011 0:00,918,3.34,19.2,6.72,50.7,
29695,QP,3/8/2011 0:00,942,1.33,19.7,6.87,82.4,
29696,QT1,3/8/2011 0:00,936,NA,20.1,7.12,134.9,
29697,QG,3/8/2011 0:00,1205,8.56,18.9,6.45,52.1,
29698,RI,3/8/2011 0:00,1230,1.12,20.3,6.2,63,
29699,RES4,3/8/2011 0:00,1105,3.77,21.9,7.01,83.5,
29700,MPR,3/8/2011 0:00,950,2.02,20.92,7.61,76.14,
29701,Q1,3/8/2011 0:00,910,0.7,21.32,7.71,101.2,
29702,Q2,3/8/2011 0:00,900,0.01,21.14,7.53,89,
29703,Q3,3/8/2011 0:00,850,1.02,20.97,7.33,96.22,
29704,RS,3/8/2011 0:00,1000,7.96,21.32,7.36,103,
29710,QS,3/15/2011 0:00,940,3.3,19.2,6.71,55.7,
29711,QP,3/15/2011 0:00,956,1.33,19.5,7.04,89.1,
29712,QT1,3/15/2011 0:00,951,NA,19.9,7.18,139.2,
29713,QG,3/15/2011 0:00,1210,8.54,18.8,6.5,52.8,
29714,RI,3/15/2011 0:00,1225,1.12,19.6,6.41,66,
29715,RES4,3/15/2011 0:00,1110,3.61,22.8,7.34,127.3,
29716,MPR,3/15/2011 0:00,930,2.02,20.86,8,100.2,
29717,Q1,3/15/2011 0:00,907,0.7,21.59,7.64,97.6,
29718,Q2,3/15/2011 0:00,829,0,20.61,7.48,92.7,
29719,Q3,3/15/2011 0:00,821,1,20.81,7.38,96.22,
29720,RS,3/15/2011 0:00,940,7.97,21.79,7.48,104.05,
29726,QS,3/22/2011 0:00,855,3.92,18.8,6.73,51.2,
29727,QP,3/22/2011 0:00,912,1.34,19.5,7.03,86,
29728,QT1,3/22/2011 0:00,910,NA,19.8,7.28,135,
29729,QG,3/22/2011 0:00,1100,8.56,18.7,6.52,53.3,
29730,RI,3/22/2011 0:00,1115,1.14,19.2,6.26,60,
29731,RES4,3/22/2011 0:00,1005,4.08,21.7,7.15,104.7,
29732,MPR,3/22/2011 0:00,915,2.4,20.87,7.99,98.24,
29733,Q1,3/22/2011 0:00,831,0.7,21.29,7.82,155,
29734,Q2,3/22/2011 0:00,824,0.01,20.6,7.72,74.39,
29735,Q3,3/22/2011 0:00,818,1.06,20.75,7.71,76.92,
29736,RS,3/22/2011 0:00,926,8.01,22.16,7.59,92.88,
29742,QS,3/29/2011 0:00,925,3.18,20.2,6.7,56.6,
29743,QP,3/29/2011 0:00,941,1.3,20.2,6.87,92.9,
29744,QT1,3/29/2011 0:00,947,NA,20.7,7.16,149.7,
29745,QG,3/29/2011 0:00,1210,8.55,19.3,6.51,53.7,
29746,RI,3/29/2011 0:00,1225,1.09,20.2,6.45,66.4,
29747,RES4,3/29/2011 0:00,1112,3.59,23.5,7.15,124.1,
29748,MPR,3/29/2011 0:00,1017,1.02,22.27,8,102.41,
29749,Q1,3/29/2011 0:00,843,0.69,22.13,7.62,95.3,
29750,Q2,3/29/2011 0:00,837,0,NA,NA,NA,Dry
29751,Q3,3/29/2011 0:00,823,0.99,21.49,8.07,74.75,
30128,QT1,9/13/2011 0:00,845,NA,22,6.46,51.8,Rain Storm
34485,QP,10/11/2016 0:00,930,1.36,22,7.07,90.39,
34486,QPA2,10/11/2016 0:00,950,20,22.5,6.3,97.83,
34487,QPB2,10/11/2016 0:00,940,14,22,6.93,84.15,
34488,QT1,10/11/2016 0:00,920,NA,22,7.5,127.4,
34489,RES4,10/11/2016 0:00,NA,NA,NA,NA,NA,
34492,QG,10/11/2016 0:00,1034,NA,21.96,6.59,47,
34493,RI,10/11/2016 0:00,1100,1.14,22.15,7.34,58.4,
34494,MPR,10/11/2016 0:00,942,1.32,24.66,7.67,99.3,
34495,Q1,10/11/2016 0:00,855,1,23.78,7.37,98.9,
34496,Q2,10/11/2016 0:00,845,1.17,23.89,7.4,94.9,
34497,Q3,10/11/2016 0:00,832,1.13,23.64,7.37,85.2,
34498,RS,10/11/2016 0:00,956,8.12,24.64,7.79,93.1,
34502,QS,10/18/2016 0:00,1005,3.36,22.5,6.85,59.97,
34503,QP,10/18/2016 0:00,1030,1.31,22.5,6.97,96.41,
34504,QPA2,10/18/2016 0:00,1100,19,22.5,6.32,104.3,
34505,QPB2,10/18/2016 0:00,1045,12,22.2,6.95,89.14,
34506,QT1,10/18/2016 0:00,1023,NA,22,7.38,134.2,
34507,RES4,10/18/2016 0:00,NA,NA,NA,NA,NA,
34510,QG,10/18/2016 0:00,933,NA,21.77,7.08,48.5,
34511,RI,10/18/2016 0:00,955,1.12,21.83,7.15,61.1,
34512,MPR,10/18/2016 0:00,955,1.2,24.09,7.81,108,
34513,Q1,10/18/2016 0:00,818,1.02,23.81,7.4,101.6,
34514,Q2,10/18/2016 0:00,812,1.18,23.93,7.02,97.2,
34515,Q3,10/18/2016 0:00,805,1.09,23.69,7.38,89.7,
34516,RS,10/18/2016 0:00,1005,8.08,24.42,7.46,100.5,
34520,QS,10/25/2016 0:00,815,3.8,22,6.82,49.56,
34521,QP,10/25/2016 0:00,845,1.4,22,6.73,76.3,
34522,QPA2,10/25/2016 0:00,905,20.5,22,6.55,81.9,
34523,QPB2,10/25/2016 0:00,855,15,22,6.7,69.51,
34524,QT1,10/25/2016 0:00,835,NA,22.5,7.15,111.5,
34525,RES4,10/25/2016 0:00,NA,NA,NA,NA,NA,
34528,QG,10/25/2016 0:00,1017,NA,21.64,6.29,40.9,
34529,RI,10/25/2016 0:00,1045,1.6,21.59,6.78,46.5,
34530,MPR,10/25/2016 0:00,950,1.26,24.32,7.79,90.7,
34531,Q1,10/25/2016 0:00,824,1.1,23.82,7.42,99.5,
34532,Q2,10/25/2016 0:00,814,1.12,23.95,7.14,93.5,
34533,Q3,10/25/2016 0:00,807,1.1,23.7,7.16,88,
34534,RS,10/25/2016 0:00,1004,8.09,24.42,7.61,89.1,
120000244,QG,2/2/1992 0:00,1030,NA,18.9,7.2,56.5,
120000245,QG,2/19/1992 0:00,1615,NA,19.4,7.3,49,
120000246,QG,3/2/1992 0:00,1530,NA,19.3,7.2,49,
120000247,QG,3/18/1992 0:00,1600,NA,19.3,6.8,47,
120000248,QG,4/1/1992 0:00,1630,NA,19.8,6.9,49,
120000249,QG,4/29/1992 0:00,1515,NA,20.5,6.8,51,
120000250,QG,5/13/1992 0:00,1530,NA,20.2,6.8,48,
120000251,QG,5/28/1992 0:00,1345,NA,20.7,6.9,48,
120000252,QG,6/9/1992 0:00,1715,NA,20.9,6.9,48,
120000253,QG,7/1/1992 0:00,1445,NA,21.1,7.1,52,
120000254,QG,7/29/1992 0:00,1159,NA,21.1,6.7,52.2,
120000255,QG,8/12/1992 0:00,1130,NA,21.1,6.5,52.6,
120000256,QG,8/26/1992 0:00,1430,NA,21.2,6.5,56,
120000257,QG,9/20/1992 0:00,1316,NA,NA,NA,31.7,
120000258,QG,9/20/1992 0:00,1321,NA,NA,NA,28.7,
30129,QG,9/13/2011 0:00,NA,NA,NA,NA,NA,Road Closed
30130,RI,9/13/2011 0:00,1100,NA,NA,NA,NA,Road Closed
30131,RES4,9/13/2011 0:00,NA,NA,NA,NA,NA,Road Closed
